C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-06-15T20.05.12.263000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/1998-10-16T14_07_01.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2018-03-06T15.50.07.174000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2017-05-12T23.36.06.795000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/1999-01-24T19.30.27.283000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2018-05-09T19.16.44.441000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2003-05-13T12_21_28.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2015-12-18T14_45_08.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2019-05-07T03.43.51.725000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/1994-08-16T07.01.39.852000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-09-10T17_42_28.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2001-11-20T06_50_11.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-09-06T05.45.22.479000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-01-16T16.10.09.093000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2012-05-30T07.38.05.809000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2015-03-15T01.08.08.456000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2011-07-12T20_53_54.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-08-31T08.38.21.919000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2019-11-17T15_09_27.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-06-04T22.14.31.095000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2009-08-17T04.55.36.233000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2015-10-24T03.04.51.895000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2019-07-16T23_26_01.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2011-02-13T11_34_34.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2009-11-23T19.09.41.794000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-07-23T18_15_13.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2002-07-29T17_40_33.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2008-05-22T11_35_15.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2001-08-28T00_05_02.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2015-12-14T18_08_54.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2019-01-15T15.34.49.901000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2019-06-23T12_59_40.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/1999-11-21T11_59_53.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2001-12-29T15_59_13.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2004-01-31T22_59_05.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2002-04-28T18_42_06.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-01-01T23.20.07.649000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2008-07-31T04.19.43.059000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2002-02-20T19_50_15.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-05-15T17.34.40.984000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2020-03-29T23.18.45.348000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2012-07-07T08_56_01.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2018-11-25T14_52_47.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2006-06-02T00.25.50.011000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2017-09-16T15.48.24.208000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2019-02-10T10.49.40.722000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2002-03-31T02_16_27.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2019-02-07T21.14.37.287000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2020-03-23T17_49_19.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2001-02-07T14_39_08.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2001-05-11T08_10_16.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2018-07-13T20.29.36.980000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-04-22T11_32_55.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-02-10T13.01.18.736000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/1999-12-05T11_23_27.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2003-01-28T14_42_59.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-03-23T15.41.33.402000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2020-03-17T19_59_08.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2012-04-22T20.10.09.613000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/1996-05-29T17.54.20.786000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2009-06-05T04_31_45.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2006-07-16T19.08.29.961000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2004-02-23T16_49_01.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2011-03-31T05_19_52.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2012-12-03T03.54.43.991000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2007-09-27T07.01.49.081000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2008-03-04T05.35.37.464000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2018-09-28T16_15_47.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2015-02-26T11.11.07.635000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2005-06-18T00_45_17.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2008-10-27T01.02.13.266000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-09-01T08_31_53.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2017-04-26T05.08.34.236000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2002-10-17T00_11_26.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/1991-10-31T08.03.34.558000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-08-23T07_11_44.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2002-11-09T15_20_43.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2005-10-01T01.23.37.837000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2015-12-20T06.20.24.494000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2019-07-19T11_46_24.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2005-04-23T12_53_42.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2007-12-01T12.36.38.643000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2018-04-27T03.48.45.813000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-02-02T06.58.40.537000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-07-26T07.34.58.995000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-12-05T21.09.27.615000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2002-11-10T14_50_20.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-04-24T19_12_51.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/1999-02-11T19_39_37.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2011-06-29T16.18.09.770000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2020-01-17T07.09.58.990000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-10-19T20_04_44.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-02-19T16_47_50.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-10-29T12_05_16.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2009-04-10T00_32_48.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2017-03-09T21_51_44.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2018-12-22T20.59.10.615000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2009-08-10T11.15.55.139000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-04-11T14_02_22.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2004-03-01T12_26_30.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-01-10T17_56_05.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2009-12-10T14_46_43.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2005-02-28T09_26_11.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2008-02-27T16.58.40.397000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2019-11-16T22_45_21.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2012-12-31T08_22_00.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2020-01-05T10.07.09.717000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2008-11-30T13_12_17.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2019-02-07T03_18_09.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2020-03-11T21.32.46.146000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2017-09-24T23_10_43.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2012-08-26T03.57.23.069000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2015-03-28T19.49.10.126000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-10-17T16_52_29.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-03-29T18.15.48.654000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2005-09-21T12_23_25.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2009-09-01T20_51_55.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-05-21T20_44_42.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-04-14T01_22_11.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-11-02T15.25.40.062000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-09-22T11.02.23.648000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-12-13T00_46_25.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2008-09-21T10_55_45.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2003-05-02T11_48_05.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-08-05T21.02.38.984000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-07-21T10.17.54.465000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-11-17T23_46_45.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-12-19T04.06.28.801000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-12-18T10.06.56.636000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2017-12-31T18_26_41.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-08-05T09_19_15.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-11-04T12.36.04.672000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2003-03-29T03_05_21.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-10-03T19_18_30.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2004-03-03T05.10.51.906000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2011-06-15T21.42.10.914000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2008-02-23T05.49.02.757000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-04-28T02_29_10.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2012-08-05T05.06.28.232000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2006-06-01T10_02_45.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2007-10-25T11_52_22.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-03-15T12_48_26.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-07-13T06_00_03.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2012-09-06T12.02.19.351000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2017-02-11T18_34_26.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2015-03-28T16_48_39.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2009-11-23T22.39.02.120000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2006-07-06T04.42.02.743000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-12-07T20_23_06.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/1993-07-07T11.52.36.169000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2020-01-06T01_59_16.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2005-11-23T12_44_20.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2012-04-20T06_05_46.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2010-07-17T13.15.47.202000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-05-10T11_47_10.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2015-02-19T14_00_00.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-06-15T17.46.15.447000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-02-27T06.03.02.142000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2008-08-02T16.27.28.913000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-05-04T01_39_19.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2011-06-03T10_00_28.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-06-16T06.59.21.657000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-07-16T20_59_49.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2000-11-28T12_30_44.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2005-12-02T00.04.35.685000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2012-09-17T00.31.00.398000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2003-12-01T02_03_53.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-12-19T15.59.20.527000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2013-09-16T02_03_58.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-04-12T10.43.34.844000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-04-21T02_22_43.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2009-11-09T17.12.19.374000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2008-02-21T03.08.17.706000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-02-06T03.57.45.316000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2011-07-26T01.46.09.103000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/1999-01-27T12_38_27.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2009-09-02T05.41.37.102000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/1994-11-20T05.21.20.568000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-10-10T02.09.35.903000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2005-04-12T15_31_45.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2003-03-11T16_18_54.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2012-04-27T16_32_32.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2014-08-27T00.21.02.224000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2006-07-06T07.39.22.059000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-01-07T00_26_47.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/1999-10-11T14_02_44.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2001-07-08T15.53.46.404000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2010-08-01T00_24_11.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2006-04-12T23_48_02.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2018-02-08T17.04.15.805000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2013-06-29T01.02.19.912000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2019-02-07T11.28.10.215000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-06-18T15_27_39.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2018-05-02T07_26_49.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2005-10-26T02_54_13.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2013-11-10T17_14_45.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2014-12-04T01_00_21.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2018-06-25T12_53_49.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-03-29T11.10.10.978000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2011-08-24T08.13.21.737000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2016-08-08T00.55.38.927000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/1994-02-11T00.15.31.449000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2016-10-09T21_49_39.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2008-07-20T06_08_59.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/1992-06-24T09.14.28.635000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/earthquakes/2019-01-08T17.15.02.780000Z.h5,earthquake
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2011-09-01T00_38_24.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2011-07-21T08_10_44.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2006-05-11T01_40_58.000000Z.h5,noise
C:\Documents\Thesis_ssd\data_tord_may2020/noise/2007-10-11T01_59_51.000000Z.h5,noise
